SBY  6:30:04 [uart_full_prove_v3] Removing directory '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_tx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_tx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_rx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_rx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_formal_v3.sv' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full_formal_v3.sv'.
SBY  6:30:04 [uart_full_prove_v3] engine_0: smtbmc yices
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 18..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 18..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 19..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 19..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 20..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 20..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 21..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 21..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 22..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 22..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 23..
SBY  6:30:06 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 23..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 24..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 24..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 25..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 25..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 26..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 26..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 27..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 27..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 28..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 28..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 29..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 29..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 30..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 30..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 31..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 31..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 32..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 32..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 33..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 33..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 34..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 34..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 35..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 35..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 36..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 36..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 37..
SBY  6:30:07 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 37..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 38..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 38..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 39..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 39..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 40..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 40..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 41..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 41..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 42..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 42..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 43..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 43..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 44..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 44..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 45..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 45..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 46..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 46..
